male,supplemental_o2_duration,hospital_stay,sga
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.0005537098560354374,-0.0005537098560354374,0.001107419712070875,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.006644518272425247,0.03322259136212624,-0.03986710963455149,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.0005537098560354374,-0.0005537098560354374,0.001107419712070875,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
-0.0005537098560354374,-0.0005537098560354374,0.001107419712070875,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
-0.0005537098560354374,-0.0005537098560354374,0.001107419712070875,0.0
-0.0005537098560354374,-0.0005537098560354374,0.001107419712070875,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
0.0,-0.0016611295681063123,0.0016611295681063123,0.0
